conversation_id,id,request_id,tenant_name,tenant_id,user_id,message,created_at,expert,answer,page_path,time_took,tags
1542d9b6-38b7-4b65-b8c4-e8fd7058c1a8,e0aa2391-ceab-4eb3-8982-84b860062226,e0aa2391-ceab-4eb3-8982-84b860062226,66c3847e004033df52086011776cf999,66c3847e004033df52086011776cf999,66c3848a00403952a9cbd45334a6fefb,How healthy is program '2025 Health'?,2025-08-19T16:50:58.425000,Health_Expert,"**Project Health** (In Beta)

This is the health of active projects in the 2025 Health program.

- 1 project is In Trouble.


A health analysis could not be generated for 1 project. This is typically because the project is not active.",/project/fake-project-id/tasks,9.943,
2a0c75ce-f642-4190-b857-3008a86505cd,a06a0944-e67e-41ae-879e-03e5e1f89a73,a06a0944-e67e-41ae-879e-03e5e1f89a73,66c3847e004033df52086011776cf999,66c3847e004033df52086011776cf999,66c3848a00403952a9cbd45334a6fefb,How healthy is this project?,2025-08-19T16:50:47.078000,Health_Expert,"**Project Health: Project For Health** (In Beta)

Health: In Trouble

- 2 tasks are missing a description.
- 20 tasks are overdue.
- 0 tasks are complete, but 22 should be complete since the project is 100% through its timeline.
- The project's budget is $12.00, but the cost is currently at $120.00.


The default configuration was used to assess project health. You can edit the project to apply a different configuration.

View current configurations here: [Project Health Configurations](/setup/project-health/)

How to apply a config: [Apply a Config](https://experienceleague.adobe.com/en/docs/workfront/using/basics/ai-assistant/project-health-overview#manage-project-health-configurations)
            ",/project/67646511002a1e8b16f228be7c6beee1/tasks,10.814,
3ed64a89-f184-4491-aeee-0d19e0dcf51e,7a1e9186-c4eb-462c-a12d-f43bb9a85c40,7a1e9186-c4eb-462c-a12d-f43bb9a85c40,65c5596d002a82e4bb3100698bda38d5,65c5596d002a82e4bb3100698bda38d5,6670b4310103cbc5c2de8a48728120c0,What is the health of this project?,2025-08-19T16:46:00.719000,Health_Expert,"**Project Health: Custom Config Project** (In Beta)

Health: In Trouble

- 9 tasks are overdue.


            The following configuration was used to assess project health: [Overdue tasks](/setup/project-health/edit/68a38f6f95239d2db99f3184)
            ",/project/68a38f9f00037814b19f71cee263ce44/overview,10.399,
38bde26b-ee4c-4aa4-9b0d-0eb80016e665,980c3e7a-a555-47d9-acf8-186e6a9b6d65,980c3e7a-a555-47d9-acf8-186e6a9b6d65,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Please reframe it below

The QA and Proofing has been completed. Could you please validate the QA & Proofing comments?",2025-08-19T16:44:03.719000,Summarizer,The QA and Proofing have been completed. Could you please review and validate the QA & Proofing comments?,/project/65e9e23500070463a87a4affb9befc81/updates,3.864,
1a6ab8ea-ba26-4735-9714-1528c8d6502b,71f48497-4941-4d3a-a8ae-acf5e6707230,71f48497-4941-4d3a-a8ae-acf5e6707230,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Provide a 1 or 2 short paragraph summary of comments noting the users involved in messages and key updates, status changes, and questions from 2025-08-12 to 2025-08-19 with the title: '#Comment Updates'",2025-08-19T16:43:54.219000,Summarizer,"# Comment Updates

From August 12 to August 19, 2025, the project saw significant collaboration and updates. McKenzie Onkst coordinated with the RRD WF Coordinators to prioritize Batch 1 and Batch 2 files, ensuring QA and proofing were completed promptly. Andrea Verplaetse provided final approvals and requested minor edits, specifically for the EPSDT brochure, which was promptly addressed by the team. Mary Lu Everett facilitated communication between team members and ensured deadlines were met, especially for the Batch 1 final files. Srinivasan Rangasamy and Vigneswaran Mohan were pivotal in managing proof reviews and file deliveries, ensuring all tasks stayed on track.

Key updates included the finalization of Batch 1 files and the ongoing review and edits for Batch 2. Amy Banning and Robert Moore completed QA and proofing tasks, addressing queries and making necessary revisions. The finalized files were uploaded to the DAM and translation servers as per the project requirements.",/project/65e9e23500070463a87a4affb9befc81/updates,5.515,
d1ba86d7-32e5-484c-bd03-35e19fca8dbf,b2b9a9d1-36cf-4270-a88e-7bbc3c64c146,b2b9a9d1-36cf-4270-a88e-7bbc3c64c146,Zo Skin Health Inc.,9b3e25919699d912e053a7656a0a7bce,67fea380000124b4855d9c8dc1a90646,how can i create a project intake form,2025-08-19T16:43:03.662000,Help_Documentation,"To create a project intake form in Workfront, you can follow these steps:

1. **Access Custom Forms**: Navigate to the area where you manage custom forms within Workfront. This is typically found in the setup or administration section.

2. **Create a New Custom Form**: Look for an option to create a new custom form. You may need to provide a name and description for the form to identify its purpose.

3. **Add Fields**: Once the form is created, you can add various fields to capture the necessary information for project intake. Common fields might include project name, description, target audience, budget, and any other relevant details.

4. **Attach the Custom Form**: After creating the custom form, you can attach it to a request queue project. This ensures that every new request submitted through that queue will have the intake form available. To do this:
   - Go to the request queue project.
   - Select ""Queue Details"" in the left panel.
   - Scroll down to find ""Custom Forms.""
   - Click on the ""Add Forms"" dropdown menu and select your newly created custom form.

5. **Save Changes**: Make sure to save your changes after attaching the custom form to the request queue project.

6. **Test the Form**: It’s a good idea to test the form by submitting a request to ensure that all fields are functioning as expected and that the information is being captured correctly.

By following these steps, you can effectively create a project intake form that will help gather important information upfront for your projects.

Sources:
- [Configure Adobe Workfront Planning Automations: note tip---TIPA project...](https://experienceleague.adobe.com/en/docs/workfront/using/adobe-workfront-planning/adobe-workfront-planning-records/configure-automations-to-create-records#:~:text=note%20tip---TIPA%20project%20is%20created,the%20record%20type%20you%20want%20to%20create)
- [Attach a Custom Form to an Object: and either enter...](https://experienceleague.adobe.com/en/docs/workfront-learn/tutorials-workfront/custom-data/custom-forms/custom-forms-using-a-custom-form#:~:text=and%20either%20enter%20the%20name%20of%20the,can%20create%20reports%20to%20show%20thedata)",/dashboard/9b3e25919964d912e053a7656a0a7bce/detail,6.493,
b19babfd-5ed9-439c-abca-4b8cb5a3bdce,41e45959-4069-45c0-9a77-682df37afb5b,41e45959-4069-45c0-9a77-682df37afb5b,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Please reframe it below

Animation team also facing a same issue. ",2025-08-19T16:40:12.790000,Default,"Sure! How about this:

""The animation team is experiencing a similar issue as well.""",/project/684c689400050c4d59da13b352156147/updates,1.605,
00133871-3505-45cf-8746-4f155c3939f2,a6cb7772-0ffe-438e-9592-58890c7cab24,a6cb7772-0ffe-438e-9592-58890c7cab24,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Provide a 1 or 2 short paragraph summary of comments noting the users involved in messages and key updates, status changes, and questions from 2025-08-12 to 2025-08-19 with the title: '#Comment Updates'",2025-08-19T16:39:06.429000,Summarizer,"# Comment Updates

From August 12, 2025, to August 19, 2025, key updates and discussions involved multiple users addressing various issues. Annie Newport confirmed the need for working files and provided links for access. Melissa Melnick clarified the use of Adobe Express for file storage, which led to access issues for Arun Kumar Veeramani and his team. After resolving the access problem by switching profiles, the team faced difficulties downloading files, prompting further checks with the animation team. 

Additionally, Annie Newport coordinated with RRD Production to finalize and share social posts, with Arun Kumar Veeramani and Amalraj Mariaprakasam addressing file quality and access concerns. Carrie Parsons and Toni Villanueva provided feedback and approvals, ensuring timely progress. The focus remained on resolving access issues, finalizing files, and meeting deadlines for social post deliveries.",/project/684c689400050c4d59da13b352156147/updates,10.14,
00133871-3505-45cf-8746-4f155c3939f2,18820379-49e3-4e96-9cb0-537fa5952718,18820379-49e3-4e96-9cb0-537fa5952718,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Please reframe it below

Animation team also facing a same issue. ",2025-08-19T16:39:18.415000,Summarizer,"# Comment Updates

From August 12, 2025, to August 19, 2025, key updates and discussions involved multiple users addressing various issues. Annie Newport confirmed the need for working files and provided links for access. Melissa Melnick clarified the use of Adobe Express for file storage, which led to access issues for Arun Kumar Veeramani and his team. After resolving the access problem by switching profiles, the team faced difficulties downloading files, prompting further checks with the animation team, who also faced the same issue.

Additionally, Annie Newport coordinated with RRD Production to finalize and share social posts, with Arun Kumar Veeramani and Amalraj Mariaprakasam addressing file quality and access concerns. Carrie Parsons and Toni Villanueva provided feedback and approvals, ensuring timely progress. The focus remained on resolving access issues, finalizing files, and meeting deadlines for social post deliveries.",/project/684c689400050c4d59da13b352156147/updates,4.578,
00133871-3505-45cf-8746-4f155c3939f2,906528c0-363d-461f-a069-d725c10793ff,906528c0-363d-461f-a069-d725c10793ff,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Please reframe below
Animation team also facing a same issue. ",2025-08-19T16:39:33.871000,Summarizer,"# Comment Updates

From August 12, 2025, to August 19, 2025, key updates and discussions involved multiple users addressing various issues. Annie Newport confirmed the need for working files and provided links for access. Melissa Melnick clarified the use of Adobe Express for file storage, which led to access issues for Arun Kumar Veeramani and his team. After resolving the access problem by switching profiles, the team faced difficulties downloading files, prompting further checks with the animation team, who also faced the same issue.

Additionally, Annie Newport coordinated with RRD Production to finalize and share social posts, with Arun Kumar Veeramani and Amalraj Mariaprakasam addressing file quality and access concerns. Carrie Parsons and Toni Villanueva provided feedback and approvals, ensuring timely progress. The focus remained on resolving access issues, finalizing files, and meeting deadlines for social post deliveries.",/project/684c689400050c4d59da13b352156147/updates,5.75,
00133871-3505-45cf-8746-4f155c3939f2,987f7489-d6ff-48f5-b394-f68aab521a02,987f7489-d6ff-48f5-b394-f68aab521a02,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Provide a 1 or 2 short paragraph summary of comments noting the users involved in messages and key updates, status changes, and questions from 2025-08-12 to 2025-08-19 with the title: '#Comment Updates'",2025-08-19T16:40:02.956000,Summarizer,"# Comment Updates

From August 12, 2025, to August 19, 2025, key updates and discussions involved multiple users addressing various issues. Annie Newport confirmed the need for working files and provided links for access. Melissa Melnick clarified the use of Adobe Express for file storage, which led to access issues for Arun Kumar Veeramani and his team. After resolving the access problem by switching profiles, the team faced difficulties downloading files, prompting further checks with the animation team, who also faced the same issue.

Additionally, Annie Newport coordinated with RRD Production to finalize and share social posts, with Arun Kumar Veeramani and Amalraj Mariaprakasam addressing file quality and access concerns. Carrie Parsons and Toni Villanueva provided feedback and approvals, ensuring timely progress. The focus remained on resolving access issues, finalizing files, and meeting deadlines for social post deliveries.",/project/684c689400050c4d59da13b352156147/updates,4.928,
bfa51f29-9df0-4d61-87d8-e0a1a175ea9b,308ca899-10a1-4316-b5f9-6ad7a8071589,308ca899-10a1-4316-b5f9-6ad7a8071589,Advisors Excel LLC,a9053e60c1212154e053a7656a0a71e5,684c336400f3ef4a20e19f8624a0bdc2,"I got this error ""sorry, but you've already shared this object 100 times. Try to unshare with individual users and share it with groups, roles, or teams instead.""",2025-08-19T16:31:27.004000,Default,"It looks like you've reached the sharing limit for that object. To resolve this, you can try unsharing the object with individual users and instead share it with groups, roles, or teams. If you need further assistance, I recommend reaching out to Customer Service for more detailed support. How else can I assist you today?",/template/60a3b78a005284c54ccaf212e9cd6429/tasks,2.935,
cc472f62-ae9a-4946-ba3c-e000e87767ba,1d75b182-d4ac-473f-9b27-7116b83f924e,1d75b182-d4ac-473f-9b27-7116b83f924e,J.B. Hunt Transport Services Inc.,7bec3066c660880be0530a093a0ad10d,5cffd8eb00129818e062c080bac4a062,Please tell me what Anuja's tasks are for the next 2 weeks,2025-08-19T16:28:47.758000,Redrock_API,"Anuja Roy has the following task for the next 2 weeks:

| Task                  |
|-----------------------|
| [Email Design Draft](https://jbhunt.my.workfront.adobe.com/task/68828f330001426666d51bc1984e90b4) |

To get this answer, I searched for tasks assigned to [Anuja Roy](https://jbhunt.my.workfront.adobe.com/user/653bd71300103273fcad01a92685b96f) with a planned completion date within the next 2 weeks.",/home/workspaces,17.911,
cc472f62-ae9a-4946-ba3c-e000e87767ba,89aa2b82-6560-410c-b36c-29ef0ffe9959,89aa2b82-6560-410c-b36c-29ef0ffe9959,J.B. Hunt Transport Services Inc.,7bec3066c660880be0530a093a0ad10d,5cffd8eb00129818e062c080bac4a062,"Summarize the workload for Anuja, Bobby, Toby and Mark over the next two weeks",2025-08-19T17:41:25.999000,Redrock_API,"Based on the results, we have identified the following user IDs for Anuja, Bobby, Toby, and Mark:

- [Anuja Roy](https://jbhunt.my.workfront.adobe.com/user/653bd71300103273fcad01a92685b96f): 653bd71300103273fcad01a92685b96f
- [Bobby Chamberlain](https://jbhunt.my.workfront.adobe.com/user/5c51b7f2003cd06242a1903ba67f6242): 5c51b7f2003cd06242a1903ba67f6242
- [Toby Kennedy](https://jbhunt.my.workfront.adobe.com/user/66e0f7c8004250869cb563233cd58cb0): 66e0f7c8004250869cb563233cd58cb0
- [Mark Trusty](https://jbhunt.my.workfront.adobe.com/user/66e0f3b600396caa0b9634cbfefac7cf): 66e0f3b600396caa0b9634cbfefac7cf

Next, we will query for tasks assigned to these users with a planned completion date within the next 2 weeks. Let's proceed with the next steps:

[[{""request_description"": ""Query for tasks where the assignedToID is '653bd71300103273fcad01a92685b96f' and the plannedCompletionDate is within the next 2 weeks. Hold onto the task IDs and details of each task."", ""http_rest_verb"": ""GET"", ""obj_code"": ""TASK""}, {""request_description"": ""Query for tasks where the assignedToID is '5c51b7f2003cd06242a1903ba67f6242' and the plannedCompletionDate is within the next 2 weeks. Hold onto the task IDs and details of each task."", ""http_rest_verb"": ""GET"", ""obj_code"": ""TASK""}, {""request_description"": ""Query for tasks where the assignedToID is '66e0f7c8004250869cb563233cd58cb0' and the plannedCompletionDate is within the next 2 weeks. Hold onto the task IDs and details of each task."", ""http_rest_verb"": ""GET"", ""obj_code"": ""TASK""}, {""request_description"": ""Query for tasks where the assignedToID is '66e0f3b600396caa0b9634cbfefac7cf' and the plannedCompletionDate is within the next 2 weeks. Hold onto the task IDs and details of each task."", ""http_rest_verb"": ""GET"", ""obj_code"": ""TASK""}]]",/home/workspaces,30.377,
c11736f7-fa6e-456e-bb3e-82ef9dd907bc,4b70f123-689e-4ea4-9e8f-d11116268527,4b70f123-689e-4ea4-9e8f-d11116268527,Deckers,9b95e62e391e0186e040007f01002c29,630cecae0018d1c42137e1e2d6fa2806,"Provide a 1 or 2 short paragraph summary of comments noting the users involved in messages and key updates, status changes, and questions from 2025-08-12 to 2025-08-19 with the title: '#Comment Updates'",2025-08-19T16:25:57.886000,Summarizer,"# Comment Updates

From August 12, 2025, to August 19, 2025, there were no new comments added to the task. However, a significant update was made by Jessica Sgubin on August 19, 2025, when she volunteered to work on the task. This task, ""Customer Feedback,"" remains in a NEW status with 0% completion.",/task/689107200007e19eb3047ea75ebe294a/updates,22.79,
74bd74f5-90b6-4025-bde2-e3d67a8624b0,2c0181ac-d686-4d32-a808-e6a067c3d599,2c0181ac-d686-4d32-a808-e6a067c3d599,Adobe Systems Incorporated,582a24f000184dbb78059d030bfdc703,670bd8df0918dba46558fbb32358b1d2,What is the health of this project?,2025-08-19T15:47:02.396000,Health_Expert,"**Project Health: WF@A CZAB/Product Feedback**

Health: On Target

No concerns have been detected for this project.

The default configuration was used to assess project health. You can edit the project to apply a different configuration.

View current configurations here: [Project Health Configurations](/setup/project-health/)
            ",/project/67d341ae000007162fcc430906a43a0e/tasks,12.772,
23de8c05-dbe0-40af-812c-ba20ac0c6685,8e4d7c95-8d3a-4b81-9d31-587e4c2b8914,8e4d7c95-8d3a-4b81-9d31-587e4c2b8914,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Please reframe below
Hi @Danielle Perkins We need quick clarification on this request.

The insert PDF pages are in RGB color space, but our file is CMYK, can you please provide CMYK pdf? 
If not available, can we convert to CMYK through PDF PitStop process? If we initiate PitStop process it will take a hour - just fyi!",2025-08-19T15:37:45.016000,Default,"Sure! Here's a reframed version of your message:

---

Hi @Danielle Perkins,

Could you please clarify something for us regarding this request?

The inserted PDF pages are in RGB color space, while our file is in CMYK. Could you provide a CMYK version of the PDF? If that's not possible, can we convert it to CMYK using the PDF PitStop process? Please note that initiating the PitStop process will take about an hour.

Thank you!

---

I hope this helps! Let me know if you need any further assistance.",/project/689dde190002f72f0f533ec0ac6e0853/updates,2.902,
23de8c05-dbe0-40af-812c-ba20ac0c6685,c57fa7dc-5ebc-4cf1-b4e1-ed5aaf622f7f,c57fa7dc-5ebc-4cf1-b4e1-ed5aaf622f7f,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Please reframe below
Please note that initiating the PitStop process will take time taken process.",2025-08-19T15:38:51.635000,Default,"Sure! Here's a reframed version of your message:

---

Please note that initiating the PitStop process will take some time.

---

I hope this helps! Let me know if you need any further assistance.",/project/689dde190002f72f0f533ec0ac6e0853/updates,2.01,
23de8c05-dbe0-40af-812c-ba20ac0c6685,298c8e8d-a112-4a66-9ae9-96f1872d827a,298c8e8d-a112-4a66-9ae9-96f1872d827a,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Provide a 1 or 2 short paragraph summary of comments noting the users involved in messages and key updates, status changes, and questions from 2025-08-12 to 2025-08-19 with the title: '#Comment Updates'",2025-08-19T15:40:45.648000,Summarizer,"# Comment Updates

Between Aug 12, 2025, and Aug 19, 2025, several key updates and interactions took place. Danielle Perkins initiated the project and outlined the requirements, including a proof due date of Aug 19. She also moved a PDF file to the Initiation phase and communicated with RRD WF Coordinators regarding the new request for the Baptist Health DHMO 2026 Dental Benefit Guide. Kathryn Marino faced issues uploading a new page file and eventually sent it via email, confirming receipt with Danielle Perkins.

Vigneswaran Mohan acknowledged the request and confirmed the timeline. Amalraj Mariaprakasam raised a query about locating a specific file, which Danielle Perkins addressed by moving the required PDF to the Initiation phase. Arun Kumar Veeramani confirmed proceeding with the instructions. Various updates included logging time, uploading documents, and changing the project status to ""In Progress"" and later ""On Target"".",/project/689dde190002f72f0f533ec0ac6e0853/updates,4.119,
23de8c05-dbe0-40af-812c-ba20ac0c6685,c19d4cc5-9c70-496b-964f-375f76e344df,c19d4cc5-9c70-496b-964f-375f76e344df,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Please reframe below

also not possible to follow Humana color standards exactly.",2025-08-19T15:40:51.914000,Summarizer,It is also not possible to adhere strictly to Humana's color standards.,/project/689dde190002f72f0f533ec0ac6e0853/updates,2.426,
1f378c84-8d5b-44ef-974b-fa498664ffb3,e5c3e0af-8e80-4cb1-a771-de2a1351e26a,e5c3e0af-8e80-4cb1-a771-de2a1351e26a,Humana-The Hive,5863e9bb00843e66b1f76ad6ffc661c9,63e58bb00039af269b2c1db576e1241f,"Provide a 1 or 2 short paragraph summary of comments noting the users involved in messages and key updates, status changes, and questions from 2025-08-12 to 2025-08-19 with the title: '#Comment Updates'",2025-08-19T15:37:37.347000,Summarizer,"# Comment Updates

From August 14 to August 19, 2025, Danielle Perkins initiated the Baptist Health DHMO 2026 Dental Benefit Guide project and coordinated with Kathryn Marino, Holly Turney, and McKenzie Onkst for markups. Kathryn Marino faced issues uploading files and sent them via email, which Danielle confirmed receiving. On August 18, Danielle requested RRD WF Coordinators to pick up the template and make markups, with Vigneswaran Mohan acknowledging the timeline. Amalraj Mariaprakasam raised a query about missing files, which Danielle resolved by moving the necessary PDF.

On August 19, Arun Kumar Veeramani confirmed proceeding with instructions. Danielle Perkins added updates regarding project status, time logging, and file uploads, ensuring smooth communication and progress tracking among the team.",/project/689dde190002f72f0f533ec0ac6e0853/updates,3.805,
166b56b2-6cca-4b5f-bf4e-e3de58cbf8c4,dc88f846-837e-46a4-b5ef-d480de4c0424,dc88f846-837e-46a4-b5ef-d480de4c0424,67d9a47a11de955447e67ceb7948b653,67d9a47a11de955447e67ceb7948b653,685af66c0326dd98e2d89713dd033c1b,"You are an expert, creative marketer, help me generate a set of 3 experiences for this ""Launch Email Series"" Channel Tactic.",2025-08-19T15:35:39.259000,Maestro,"Sure, here are three experience ideas for the ""Launch Email Series"" Channel Tactic:

1. **Interactive Email Workshops**:
   - **Description**: Host a series of live, interactive workshops where consumers can learn about the benefits and unique aspects of Tropical Surge. Each workshop could include live Q&A sessions, trivia games related to the product, and exclusive behind-the-scenes content about the making of the drink.
   - **Goal**: Increase consumer engagement and provide an interactive platform for consumers to connect with the brand.
   - **Execution**: Send out invites via the email series, include registration links, and offer exclusive content for participants.

2. **User-Generated Content Campaign**:
   - **Description**: Encourage users to create and share their own content inspired by Tropical Surge, using specific hashtags and prompts provided in the email series. Highlight the best submissions in subsequent emails and on social media platforms.
   - **Goal**: Boost consumer interaction and generate authentic user content that reflects the brand's vibrant and energetic image.
   - **Execution**: Include clear instructions and incentives in the email series, such as featuring user content in future campaigns or offering product giveaways.

3. **Virtual Taste Test Events**:
   - **Description**: Organize virtual tasting events where select consumers receive a sample of Tropical Surge and participate in a guided tasting experience. Use email invitations and follow-up emails to engage participants before, during, and after the event.
   - **Goal**: Create a memorable and personal experience for consumers, driving excitement and word-of-mouth marketing.
   - **Execution**: Send out invites and event kits via the email series, include live streaming links, and follow up with thank-you emails and exclusive offers for participants.

Each of these experiences can be integrated into the ""Launch Email Series"" to create a dynamic and engaging campaign that resonates with your target audience.",/maestro/Ws687e790082471124b1cee8a0/Rt6893a2833df0fc5699f941c0/V6893a62af5751b45395b9eb3/view,11.199,
166b56b2-6cca-4b5f-bf4e-e3de58cbf8c4,d4795157-f26a-4be8-a13c-c57ea9d9b64d,d4795157-f26a-4be8-a13c-c57ea9d9b64d,67d9a47a11de955447e67ceb7948b653,67d9a47a11de955447e67ceb7948b653,685af66c0326dd98e2d89713dd033c1b,"Great, create these as Experiences connected to my Channel Tactic",2025-08-19T15:36:12.206000,Maestro,"### Here’s what I’ll do next:

- Create 3 records in Experiences

Should I go ahead?",/maestro/Ws687e790082471124b1cee8a0/Rt6893a2833df0fc5699f941c0/V6893a62af5751b45395b9eb3/view,9.948,
3cc1ef74-8670-4ebe-9406-15f7912c4915,b87bdbca-1ff6-4080-967c-19fc8fab0e79,b87bdbca-1ff6-4080-967c-19fc8fab0e79,RSM US,8f01ccf3b884c8bde0530a093a0a5aa0,670462ec0a1d7f2a93f7250a2f28fb6b,Do I have overdue tasks?,2025-08-19T15:19:55.156000,Redrock_API,"Yes, you have overdue tasks. Here are the details:

| Task | Due Date |
|------|----------|
| [Document approval of client quote/testimonial by uploading approval email from client and/or RSM RL to the CLIENT APPROVAL folder in Documents. Cancel task if this does not apply to this project/program.](https://rsmusllp.my.workfront.adobe.com/task/67c0e02000844acc3c0656c672454332) | 2025-03-05 |
| [Project sponsor review and facilitate SME review and feedback on content](https://rsmusllp.my.workfront.adobe.com/task/67c0e02000844af97caf9d284153c58d) | 2025-03-19 |
| [Confirm all tasks and approvals are complete](https://rsmusllp.my.workfront.adobe.com/task/67c0e02100844e43fc3e896560963843) | 2025-04-01 |
| [In CRM, create your Marketing List (upload all contacts to be included in campaign). Provide contact loaded Marketing List link in CRM to Marketo team member in project via an update. (See Task Description – Under Task Details for guidance.)](https://rsmusllp.my.workfront.adobe.com/task/67a0e8ad00bf636d5dc5f213e670388f) | 2025-03-04 |
| [Provide illustration direction with CTA for social media image(s)](https://rsmusllp.my.workfront.adobe.com/task/67afb5b800fd82c70d01a0625139aa7a) | 2025-02-20 |
| [Review and feedback of social media images](https://rsmusllp.my.workfront.adobe.com/task/67afb5b800fd82cbacd514f176f6d774) | 2025-02-24 |

To get this answer, I searched for tasks assigned to you with due dates in the past and statuses not marked as 'Completed' or 'Cancelled'.",/home/workspaces,65.664,
8fe788c7-f9a9-481e-b4d6-b621c07e0256,756a73ea-ca5f-4534-a567-6c54ab6dec20,756a73ea-ca5f-4534-a567-6c54ab6dec20,RSM US,8f01ccf3b884c8bde0530a093a0a5aa0,5dc33256010e7d412a7c3ecc25db7bf2,Provide a quick summary.,2025-08-19T15:18:33.885000,Summarizer,"### Project Summary

**Project:** City of Cornwall Video-Content Creation  
**Purpose:** Create a video case study for the City of Cornwall, focusing on Data and Digital Services in collaboration with Microsoft.  
**Deliverable:** PDF for web and collateral library, targeting US and Canada audiences.  
**Status:** Current  
**Completion:** 47.95%

### Key Stakeholders
- **Project Sponsor:** Matthew Snellings
- **Editor:** Matthew Snellings
- **Authors:** Jaclyn Travis, Matthew Snellings

### Progress and Updates
The project is focused on creating a case study in PDF format. There have been several rounds of feedback and revisions involving SMEs and clients. The latest draft has been shared for final review. The project has encountered delays due to extended review periods.

### Recent Comments
- **Aug 12, 2025:** Jaclyn Travis uploaded the draft for client review and requested feedback within the week.
- **Jul 25, 2025:** Matthew Snellings sent a revised version to SMEs for approval and planned to follow up.
- **Jul 30, 2025:** Suzanne Shields followed up on SME feedback, leading to additional revisions.
- **Aug 08, 2025:** Jaclyn Travis confirmed receiving input and updated project timelines accordingly.

### Remaining Tasks
- Incorporate client feedback.
- Proofread and finalize content.
- Complete graphic design and upload final assets.
- Post to Thought Leadership and Collateral Library.
- Confirm all tasks and approvals are complete.",/project/6822738300271f4ecb942b5dcaff8738/tasks,8.014,
73bd85ec-81f9-4794-acdd-459124db22dc,e096328c-c9e9-41a0-9ce2-ff76818fe364,e096328c-c9e9-41a0-9ce2-ff76818fe364,RSM US,8f01ccf3b884c8bde0530a093a0a5aa0,5dc33223010e026739c0058e17bfae66,Provide a quick summary.,2025-08-19T15:17:50.854000,Summarizer,"### Project Summary

**Project Name:** Build a More Resilient Audit-Content Creation-fin-mfc-3732454  
**Campaign Name:** Assurance Article Series  
**Service Line:** Assurance Services  
**Purpose:** Awareness  
**Current Status:** On Target  
**Percent Complete:** 42.93%  
**Key Stakeholders:**  
- **Project Lead:** Darby Fellowes
- **Editor:** Rich Campbell
- **Author of Comments:** Carla Hamilton

**Progress Overview:**
- **Completed Tasks:** Initial planning, project setup verification, program review, and risk mitigation tasks have been completed.
- **Ongoing Tasks:** Content/copy development, incorporating feedback, proofreading, and final content review are in progress.
- **Pending Tasks:** Includes finalizing content, confirming all tasks and approvals, and marking the project as complete.

**Key Updates:**
- **Challenges:** Delays in receiving SME feedback, which has been rescheduled.
- **Current Focus:** Incorporating feedback and proofreading content.

**Comments:**
- Carla Hamilton and Darby Fellowes discussed the task flow and potential need for a new template if similar projects will be frequent.
- Carla Hamilton has been managing task deadlines and ensuring SME feedback is received.
- Rich Campbell has completed the review of articles as requested by Darby Fellowes.

[Project Link](https://rsmusllp.my.workfront.adobe.com/project/688a37830009f543247975fb0bedf4e9)",/project/688a37830009f543247975fb0bedf4e9/updates,15.891,
450df838-c29e-4b90-ab44-949a768d0228,c9a1c922-46c2-4143-a3b8-909aa04bbe82,c9a1c922-46c2-4143-a3b8-909aa04bbe82,Adobe Systems Incorporated,582a24f000184dbb78059d030bfdc703,60d4e05000ae43f8841b1239c61c4a30,Is it possible to show all versions of a proof within a Workfront request instead of the system making individual proof records for the versions,2025-08-19T15:13:09.962000,Help_Documentation,"In Workfront, the system typically creates individual proof records for each version of a proof. Unfortunately, there is no built-in feature that allows you to display all versions of a proof within a single request. Each version is treated as a separate entity to help manage the approval process effectively.

If you are looking to streamline your review process, you might consider using the **Is Current Document Version** filter when generating a Proof Approval report. This filter allows you to view only the current versions of proofs awaiting your approval, which can help reduce clutter from earlier versions. However, it does not combine all versions into a single view.

If you have specific needs regarding proof management or if you are looking for alternative workflows, it may be beneficial to explore custom reporting options or consult with your Workfront administrator for potential solutions tailored to your requirements.

Sources:
- [Filter: Proof Approval Report to Omit Previous Proof Versions: DocumentationWorkfrontWorkfron,that you nolonger...](https://experienceleague.adobe.com/en/docs/workfront/using/reporting/reports/custom-view-samples/filter-proof-approval-report#:~:text=DocumentationWorkfrontWorkfron,that%20you%20nolonger%20need%20to%20work%20on)",/requests/submitted/workfront,21.272,
